review_id,event_id,brand,category,category_ko,merchant_type,review_date,rating,review_text,rating_sentiment,text_sentiment
r0184,s0087,MAC,beauty,뷰티,브랜드,2025-12-18,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0185,s0087,MAC,beauty,뷰티,브랜드,2025-12-31,3,MAC 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0186,s0087,MAC,beauty,뷰티,브랜드,2025-12-28,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0187,s0087,MAC,beauty,뷰티,브랜드,2025-12-26,5,"MAC 제품 진짜 만족스러웠어요, 15% OFF 받고 완전 이득!",positive,positive
r0188,s0087,MAC,beauty,뷰티,브랜드,2025-12-17,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0189,s0088,이태원 글로벌 푸드팝업,popup,팝업,브랜드,2025-12-28,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0190,s0088,이태원 글로벌 푸드팝업,popup,팝업,브랜드,2026-01-04,4,가격 대비 퀄리티 최고예요. 이태원 글로벌 푸드팝업 다음에도 또 이용할래요.,positive,positive
r0191,s0089,땡겨요,delivery,딜리버리,브랜드,2025-12-28,4,배달 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0192,s0089,땡겨요,delivery,딜리버리,브랜드,2025-12-24,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0193,s0090,에잇세컨즈,fashion,패션,브랜드,2026-01-03,4,가격 대비 퀄리티 최고예요. 에잇세컨즈 다음에도 또 이용할래요.,positive,positive
r0194,s0090,에잇세컨즈,fashion,패션,브랜드,2026-01-05,4,가격 대비 퀄리티 최고예요. 에잇세컨즈 다음에도 또 이용할래요.,positive,positive
r0195,s0091,Paris Baguette,food,푸드,브랜드,2025-12-24,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0196,s0091,Paris Baguette,food,푸드,브랜드,2025-12-29,4,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0197,s0091,Paris Baguette,food,푸드,브랜드,2025-12-31,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0198,s0092,Levi's,fashion,패션,브랜드,2025-12-31,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0199,s0092,Levi's,fashion,패션,브랜드,2025-12-20,3,Levi's 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0200,s0093,GS25,food,푸드,브랜드,2025-12-22,4,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0201,s0093,GS25,food,푸드,브랜드,2026-01-02,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0202,s0093,GS25,food,푸드,브랜드,2026-01-01,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0203,s0093,GS25,food,푸드,브랜드,2026-01-19,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0204,s0094,bhc치킨,delivery,딜리버리,브랜드,2025-12-22,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0205,s0095,아누아,beauty,뷰티,브랜드,2026-01-03,4,"아누아 제품 진짜 만족스러웠어요, 40% OFF 받고 완전 이득!",positive,positive
r0206,s0095,아누아,beauty,뷰티,브랜드,2025-12-29,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0207,s0096,ZARA,fashion,패션,소상공인,2025-12-26,4,"ZARA 옷 진짜 만족스러웠어요, 55% OFF 받고 완전 이득!",positive,positive
r0208,s0096,ZARA,fashion,패션,소상공인,2025-12-25,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0209,s0096,ZARA,fashion,패션,소상공인,2026-01-06,4,옷 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0210,s0096,ZARA,fashion,패션,소상공인,2025-12-30,4,"ZARA 옷 진짜 만족스러웠어요, 55% OFF 받고 완전 이득!",positive,positive
r0211,s0096,ZARA,fashion,패션,소상공인,2026-01-03,4,옷 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0212,s0096,ZARA,fashion,패션,소상공인,2026-01-04,4,"ZARA 옷 진짜 만족스러웠어요, 55% OFF 받고 완전 이득!",positive,positive
r0213,s0096,ZARA,fashion,패션,소상공인,2026-01-02,4,옷 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0214,s0098,Baskin Robbins,food,푸드,브랜드,2026-01-01,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0215,s0098,Baskin Robbins,food,푸드,브랜드,2026-01-09,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0216,s0099,땡겨요,delivery,딜리버리,브랜드,2025-12-29,3,기대했던 것보다 별로였어요. 배달 아쉬웠습니다.,neutral,negative
r0217,s0099,땡겨요,delivery,딜리버리,브랜드,2025-12-26,4,설명이랑 실제가 달라서 불편했습니다.,positive,negative
r0218,s0099,땡겨요,delivery,딜리버리,브랜드,2026-01-10,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0219,s0101,자주,living,리빙,브랜드,2026-01-10,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0220,s0100,Xiaomi,tech,테크,브랜드,2026-01-12,4,"Xiaomi 제품 진짜 만족스러웠어요, 35% OFF 받고 완전 이득!",positive,positive
r0221,s0102,Tous les Jours,food,푸드,브랜드,2026-01-16,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0222,s0102,Tous les Jours,food,푸드,브랜드,2026-01-14,5,가격 대비 퀄리티 최고예요. Tous les Jours 다음에도 또 이용할래요.,positive,positive
r0223,s0102,Tous les Jours,food,푸드,브랜드,2026-01-14,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0224,s0103,이마트24,food,푸드,소상공인,2026-01-14,3,그냥 무난했어요. 재방문은 고민 중입니다.,neutral,neutral
r0225,s0103,이마트24,food,푸드,소상공인,2026-01-16,4,가격 대비 퀄리티 최고예요. 이마트24 다음에도 또 이용할래요.,positive,positive
r0226,s0103,이마트24,food,푸드,소상공인,2026-01-07,5,가격 대비 퀄리티 최고예요. 이마트24 다음에도 또 이용할래요.,positive,positive
r0227,s0103,이마트24,food,푸드,소상공인,2026-01-27,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0228,s0103,이마트24,food,푸드,소상공인,2026-01-25,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0229,s0103,이마트24,food,푸드,소상공인,2026-01-16,4,가격 대비 퀄리티 최고예요. 이마트24 다음에도 또 이용할래요.,positive,positive
r0230,s0103,이마트24,food,푸드,소상공인,2026-01-25,4,"이마트24 음식 진짜 만족스러웠어요, 55% OFF 받고 완전 이득!",positive,positive
r0231,s0103,이마트24,food,푸드,소상공인,2026-01-10,4,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0232,s0105,일룸,living,리빙,브랜드,2026-01-17,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0233,s0105,일룸,living,리빙,브랜드,2026-01-03,3,일룸 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0234,s0105,일룸,living,리빙,브랜드,2026-01-01,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0235,s0105,일룸,living,리빙,브랜드,2026-01-18,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0236,s0106,Domino's Pizza,food,푸드,브랜드,2026-01-13,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0237,s0106,Domino's Pizza,food,푸드,브랜드,2026-01-17,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0238,s0106,Domino's Pizza,food,푸드,브랜드,2026-01-15,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0239,s0106,Domino's Pizza,food,푸드,브랜드,2026-01-18,5,"Domino's Pizza 음식 진짜 만족스러웠어요, 60% OFF 받고 완전 이득!",positive,positive
r0240,s0107,전주맛배달,delivery,딜리버리,브랜드,2026-01-12,3,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,neutral,positive
r0241,s0107,전주맛배달,delivery,딜리버리,브랜드,2026-01-16,4,가격 대비 퀄리티 최고예요. 전주맛배달 다음에도 또 이용할래요.,positive,positive
r0242,s0108,배스킨라빈스,food,푸드,브랜드,2026-01-19,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0243,s0108,배스킨라빈스,food,푸드,브랜드,2026-01-18,4,"배스킨라빈스 음식 진짜 만족스러웠어요, 30% OFF 받고 완전 이득!",positive,positive
r0244,s0108,배스킨라빈스,food,푸드,브랜드,2026-01-18,5,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0245,s0108,배스킨라빈스,food,푸드,브랜드,2026-01-26,4,가격 대비 퀄리티 최고예요. 배스킨라빈스 다음에도 또 이용할래요.,positive,positive
r0246,s0108,배스킨라빈스,food,푸드,브랜드,2026-01-26,5,"배스킨라빈스 음식 진짜 만족스러웠어요, 30% OFF 받고 완전 이득!",positive,positive
r0247,s0109,Agoda,stay,스테이,브랜드,2026-01-09,4,숙소 나쁘지 않은데 특별히 인상적이지도 않았어요.,positive,neutral
r0248,s0110,한화리조트,stay,스테이,브랜드,2026-01-11,4,숙소 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0249,s0111,배달의민족,delivery,딜리버리,브랜드,2026-01-20,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0250,s0112,로지텍,tech,테크,브랜드,2026-01-13,4,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0251,s0112,로지텍,tech,테크,브랜드,2026-01-13,5,가격 대비 퀄리티 최고예요. 로지텍 다음에도 또 이용할래요.,positive,positive
r0252,s0112,로지텍,tech,테크,브랜드,2026-01-20,2,"재고가 이미 없어서 할인 혜택을 못 받았어요, 실망.",negative,negative
r0253,s0112,로지텍,tech,테크,브랜드,2026-01-14,5,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0254,s0114,앤더슨벨,popup,팝업,소상공인,2026-02-04,3,앤더슨벨 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0255,s0115,Ediya Coffee,food,푸드,브랜드,2026-01-21,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0256,s0115,Ediya Coffee,food,푸드,브랜드,2026-01-23,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0257,s0115,Ediya Coffee,food,푸드,브랜드,2026-01-20,4,"Ediya Coffee 음식 진짜 만족스러웠어요, 20% OFF 받고 완전 이득!",positive,positive
r0258,s0115,Ediya Coffee,food,푸드,브랜드,2026-02-01,4,가격 대비 퀄리티 최고예요. Ediya Coffee 다음에도 또 이용할래요.,positive,positive
r0259,s0116,MAC,beauty,뷰티,브랜드,2026-01-20,5,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0260,s0116,MAC,beauty,뷰티,브랜드,2026-01-29,5,"MAC 제품 진짜 만족스러웠어요, 40% OFF 받고 완전 이득!",positive,positive
r0261,s0116,MAC,beauty,뷰티,브랜드,2026-02-02,5,가격 대비 퀄리티 최고예요. MAC 다음에도 또 이용할래요.,positive,positive
r0262,s0116,MAC,beauty,뷰티,브랜드,2026-01-21,3,그냥 무난했어요. 재방문은 고민 중입니다.,neutral,neutral
r0263,s0116,MAC,beauty,뷰티,브랜드,2026-01-17,5,"MAC 제품 진짜 만족스러웠어요, 40% OFF 받고 완전 이득!",positive,positive
r0264,s0116,MAC,beauty,뷰티,브랜드,2026-02-02,3,제품 나쁘지 않은데 특별히 인상적이지도 않았어요.,neutral,neutral
r0265,s0117,Domino's Pizza,food,푸드,브랜드,2026-01-20,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0266,s0117,Domino's Pizza,food,푸드,브랜드,2026-01-19,4,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0267,s0117,Domino's Pizza,food,푸드,브랜드,2026-01-31,3,Domino's Pizza 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0268,s0117,Domino's Pizza,food,푸드,브랜드,2026-02-03,3,할인은 괜찮은데 대기줄이 좀 길었습니다.,neutral,negative
r0269,s0117,Domino's Pizza,food,푸드,브랜드,2026-02-05,4,"Domino's Pizza 음식 진짜 만족스러웠어요, 방문 인증 시 사은품 받고 완전 이득!",positive,positive
r0270,s0118,이디야커피,food,푸드,브랜드,2026-01-24,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0271,s0118,이디야커피,food,푸드,브랜드,2026-01-19,3,이디야커피 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0272,s0118,이디야커피,food,푸드,브랜드,2026-01-24,5,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0273,s0118,이디야커피,food,푸드,브랜드,2026-01-31,3,음식 나쁘지 않은데 특별히 인상적이지도 않았어요.,neutral,neutral
r0274,s0120,부킹닷컴,stay,스테이,브랜드,2026-01-30,5,"부킹닷컴 숙소 진짜 만족스러웠어요, 45% OFF 받고 완전 이득!",positive,positive
r0275,s0121,배스킨라빈스,food,푸드,소상공인,2026-01-29,4,가격 대비 퀄리티 최고예요. 배스킨라빈스 다음에도 또 이용할래요.,positive,positive
r0276,s0121,배스킨라빈스,food,푸드,소상공인,2026-01-26,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0277,s0122,8seconds,fashion,패션,브랜드,2026-01-27,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0278,s0122,8seconds,fashion,패션,브랜드,2026-02-05,4,옷 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0279,s0122,8seconds,fashion,패션,브랜드,2026-02-12,5,가격 대비 퀄리티 최고예요. 8seconds 다음에도 또 이용할래요.,positive,positive
r0280,s0122,8seconds,fashion,패션,브랜드,2026-01-29,4,가격 대비 퀄리티 최고예요. 8seconds 다음에도 또 이용할래요.,positive,positive
r0281,s0122,8seconds,fashion,패션,브랜드,2026-01-28,5,"8seconds 옷 진짜 만족스러웠어요, 30% OFF 받고 완전 이득!",positive,positive
r0282,s0123,카페 소슬,popup,팝업,브랜드,2026-02-06,5,"재고가 이미 없어서 할인 혜택을 못 받았어요, 실망.",positive,negative
r0283,s0123,카페 소슬,popup,팝업,브랜드,2026-02-04,5,가격 대비 퀄리티 최고예요. 카페 소슬 다음에도 또 이용할래요.,positive,positive
r0284,s0123,카페 소슬,popup,팝업,브랜드,2026-02-15,5,"카페 소슬 공간 진짜 만족스러웠어요, 75% OFF 받고 완전 이득!",positive,positive
r0285,s0124,리바트,living,리빙,소상공인,2026-02-11,4,"리바트 제품 진짜 만족스러웠어요, 65% OFF 받고 완전 이득!",positive,positive
r0286,s0126,폴로 랄프로렌,fashion,패션,브랜드,2026-02-24,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0287,s0126,폴로 랄프로렌,fashion,패션,브랜드,2026-02-24,5,옷 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0288,s0126,폴로 랄프로렌,fashion,패션,브랜드,2026-01-30,5,옷 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0289,s0127,한남 아트팝업,popup,팝업,브랜드,2026-02-01,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0290,s0127,한남 아트팝업,popup,팝업,브랜드,2026-02-11,3,한남 아트팝업 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0291,s0127,한남 아트팝업,popup,팝업,브랜드,2026-02-17,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0292,s0128,동네빵집 밀도,popup,팝업,브랜드,2026-02-02,5,가격 대비 퀄리티 최고예요. 동네빵집 밀도 다음에도 또 이용할래요.,positive,positive
r0293,s0128,동네빵집 밀도,popup,팝업,브랜드,2026-02-05,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0294,s0128,동네빵집 밀도,popup,팝업,브랜드,2026-02-13,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0295,s0128,동네빵집 밀도,popup,팝업,브랜드,2026-02-13,4,가격 대비 퀄리티 최고예요. 동네빵집 밀도 다음에도 또 이용할래요.,positive,positive
r0296,s0128,동네빵집 밀도,popup,팝업,브랜드,2026-02-10,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0297,s0129,여의도 러닝 팝업,popup,팝업,소상공인,2026-02-12,4,공간 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0298,s0130,Bose,tech,테크,브랜드,2026-02-12,4,가격 대비 퀄리티 최고예요. Bose 다음에도 또 이용할래요.,positive,positive
r0299,s0130,Bose,tech,테크,브랜드,2026-02-21,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0300,s0131,연남동 독립서점,popup,팝업,브랜드,2026-02-14,4,"연남동 독립서점 공간 진짜 만족스러웠어요, 60% OFF 받고 완전 이득!",positive,positive
r0301,s0131,연남동 독립서점,popup,팝업,브랜드,2026-02-19,5,"연남동 독립서점 공간 진짜 만족스러웠어요, 60% OFF 받고 완전 이득!",positive,positive
r0302,s0132,Hotels.com,stay,스테이,브랜드,2026-02-26,5,가격 대비 퀄리티 최고예요. Hotels.com 다음에도 또 이용할래요.,positive,positive
r0303,s0132,Hotels.com,stay,스테이,브랜드,2026-02-05,5,"Hotels.com 숙소 진짜 만족스러웠어요, 70% OFF 받고 완전 이득!",positive,positive
r0304,s0132,Hotels.com,stay,스테이,브랜드,2026-02-06,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0305,s0132,Hotels.com,stay,스테이,브랜드,2026-02-19,5,가격 대비 퀄리티 최고예요. Hotels.com 다음에도 또 이용할래요.,positive,positive
r0306,s0132,Hotels.com,stay,스테이,브랜드,2026-02-04,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0307,s0132,Hotels.com,stay,스테이,브랜드,2026-03-02,5,할인은 괜찮은데 대기줄이 좀 길었습니다.,positive,negative
r0308,s0133,탬버린즈,popup,팝업,소상공인,2026-02-17,3,공간 나쁘지 않은데 특별히 인상적이지도 않았어요.,neutral,neutral
r0309,s0133,탬버린즈,popup,팝업,소상공인,2026-02-10,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0310,s0133,탬버린즈,popup,팝업,소상공인,2026-02-17,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0311,s0134,동네줌,delivery,딜리버리,브랜드,2026-02-06,5,배달 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0312,s0134,동네줌,delivery,딜리버리,브랜드,2026-02-09,3,배달 나쁘지 않은데 특별히 인상적이지도 않았어요.,neutral,neutral
r0313,s0134,동네줌,delivery,딜리버리,브랜드,2026-03-07,4,배달 나쁘지 않은데 특별히 인상적이지도 않았어요.,positive,neutral
r0314,s0134,동네줌,delivery,딜리버리,브랜드,2026-02-10,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0315,s0134,동네줌,delivery,딜리버리,브랜드,2026-02-13,4,"동네줌 배달 진짜 만족스러웠어요, 40% OFF 받고 완전 이득!",positive,positive
r0316,s0134,동네줌,delivery,딜리버리,브랜드,2026-03-03,4,배달 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0317,s0135,A Twosome Place,food,푸드,브랜드,2026-02-18,5,가격 대비 퀄리티 최고예요. A Twosome Place 다음에도 또 이용할래요.,positive,positive
r0318,s0135,A Twosome Place,food,푸드,브랜드,2026-02-16,5,음식 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0319,s0135,A Twosome Place,food,푸드,브랜드,2026-02-08,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0320,s0136,Tous les Jours,food,푸드,브랜드,2026-02-06,5,가격 대비 퀄리티 최고예요. Tous les Jours 다음에도 또 이용할래요.,positive,positive
r0321,s0136,Tous les Jours,food,푸드,브랜드,2026-02-14,3,그냥 무난했어요. 재방문은 고민 중입니다.,neutral,neutral
r0322,s0136,Tous les Jours,food,푸드,브랜드,2026-02-15,4,가격 대비 퀄리티 최고예요. Tous les Jours 다음에도 또 이용할래요.,positive,positive
r0323,s0137,Anker,tech,테크,브랜드,2026-02-10,5,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0324,s0139,아디다스 오리지널스,popup,팝업,브랜드,2026-02-25,3,아디다스 오리지널스 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0325,s0139,아디다스 오리지널스,popup,팝업,브랜드,2026-02-19,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0326,s0139,아디다스 오리지널스,popup,팝업,브랜드,2026-02-11,3,아디다스 오리지널스 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0327,s0139,아디다스 오리지널스,popup,팝업,브랜드,2026-02-19,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0328,s0139,아디다스 오리지널스,popup,팝업,브랜드,2026-02-18,4,가격 대비 퀄리티 최고예요. 아디다스 오리지널스 다음에도 또 이용할래요.,positive,positive
r0329,s0138,합정 빈티지숍,popup,팝업,브랜드,2026-02-12,4,가격 대비 퀄리티 최고예요. 합정 빈티지숍 다음에도 또 이용할래요.,positive,positive
r0330,s0138,합정 빈티지숍,popup,팝업,브랜드,2026-02-15,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0331,s0141,요기요,delivery,딜리버리,브랜드,2026-03-12,4,배달 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0332,s0141,요기요,delivery,딜리버리,브랜드,2026-03-01,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0333,s0141,요기요,delivery,딜리버리,브랜드,2026-02-27,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0334,s0141,요기요,delivery,딜리버리,브랜드,2026-03-14,5,배달 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0335,s0141,요기요,delivery,딜리버리,브랜드,2026-02-13,4,직원 응대가 다소 불친절했어요.,positive,neutral
r0336,s0142,CU,food,푸드,브랜드,2026-02-15,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0337,s0143,반스,fashion,패션,브랜드,2026-02-24,5,옷 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0338,s0143,반스,fashion,패션,브랜드,2026-02-17,3,반스 처음 이용해봤는데 보통이었어요.,neutral,neutral
r0339,s0144,GUESS,fashion,패션,브랜드,2026-03-07,4,가격 대비 퀄리티 최고예요. GUESS 다음에도 또 이용할래요.,positive,positive
r0340,s0144,GUESS,fashion,패션,브랜드,2026-02-13,4,옷 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0341,s0144,GUESS,fashion,패션,브랜드,2026-03-14,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0342,s0145,3CE,beauty,뷰티,브랜드,2026-03-08,5,가격 대비 퀄리티 최고예요. 3CE 다음에도 또 이용할래요.,positive,positive
r0343,s0145,3CE,beauty,뷰티,브랜드,2026-03-11,4,그냥 무난했어요. 재방문은 고민 중입니다.,positive,neutral
r0344,s0145,3CE,beauty,뷰티,브랜드,2026-02-22,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0345,s0145,3CE,beauty,뷰티,브랜드,2026-03-06,5,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0346,s0145,3CE,beauty,뷰티,브랜드,2026-03-11,5,제품 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0347,s0145,3CE,beauty,뷰티,브랜드,2026-02-13,4,"3CE 제품 진짜 만족스러웠어요, 35% OFF 받고 완전 이득!",positive,positive
r0348,s0145,3CE,beauty,뷰티,브랜드,2026-02-19,4,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0349,s0146,이마트에브리데이,food,푸드,브랜드,2026-02-16,4,가격 대비 퀄리티 최고예요. 이마트에브리데이 다음에도 또 이용할래요.,positive,positive
r0350,s0146,이마트에브리데이,food,푸드,브랜드,2026-03-04,5,"이마트에브리데이 음식 진짜 만족스러웠어요, 50% OFF 받고 완전 이득!",positive,positive
r0351,s0147,ZARA,fashion,패션,브랜드,2026-02-17,4,가격 대비 퀄리티 최고예요. ZARA 다음에도 또 이용할래요.,positive,positive
r0352,s0147,ZARA,fashion,패션,브랜드,2026-03-03,4,옷 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0353,s0148,을지로 인쇄골목 팝업,popup,팝업,브랜드,2026-03-04,5,가격 대비 퀄리티 최고예요. 을지로 인쇄골목 팝업 다음에도 또 이용할래요.,positive,positive
r0354,s0149,Hotels.com,stay,스테이,브랜드,2026-03-13,4,숙소 상태도 좋고 직원분도 친절해서 기분 좋게 다녀왔습니다.,positive,positive
r0355,s0149,Hotels.com,stay,스테이,브랜드,2026-03-02,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0356,s0149,Hotels.com,stay,스테이,브랜드,2026-03-24,5,이 정도 할인이면 무조건 가야죠. 강력 추천합니다!,positive,positive
r0357,s0149,Hotels.com,stay,스테이,브랜드,2026-03-20,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0358,s0150,필립스,tech,테크,브랜드,2026-03-06,4,"필립스 제품 진짜 만족스러웠어요, 30% OFF 받고 완전 이득!",positive,positive
r0359,s0150,필립스,tech,테크,브랜드,2026-03-07,4,가격 대비 퀄리티 최고예요. 필립스 다음에도 또 이용할래요.,positive,positive
r0360,s0152,한샘,living,리빙,브랜드,2026-03-04,5,가격 대비 퀄리티 최고예요. 한샘 다음에도 또 이용할래요.,positive,positive
r0361,s0152,한샘,living,리빙,브랜드,2026-03-07,4,가격 대비 퀄리티 최고예요. 한샘 다음에도 또 이용할래요.,positive,positive
r0362,s0152,한샘,living,리빙,브랜드,2026-02-25,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0363,s0152,한샘,living,리빙,브랜드,2026-02-23,4,성수동에서 이런 이벤트 찾기 힘든데 완전 만족했어요.,positive,positive
r0364,s0152,한샘,living,리빙,브랜드,2026-03-07,5,"재고가 이미 없어서 할인 혜택을 못 받았어요, 실망.",positive,negative
