date,event_id,category,category_ko,brand,merchant_type,discount_pct,discount_type,views,likes
2025-12-24,s0094,delivery,딜리버리,bhc치킨,브랜드,45.0,percent,51,3
2025-12-25,s0094,delivery,딜리버리,bhc치킨,브랜드,45.0,percent,40,2
2025-12-26,s0094,delivery,딜리버리,bhc치킨,브랜드,45.0,percent,68,3
2025-12-27,s0094,delivery,딜리버리,bhc치킨,브랜드,45.0,percent,80,4
2025-12-28,s0094,delivery,딜리버리,bhc치킨,브랜드,45.0,percent,19,1
2025-12-29,s0094,delivery,딜리버리,bhc치킨,브랜드,45.0,percent,55,3
2025-12-30,s0094,delivery,딜리버리,bhc치킨,브랜드,45.0,percent,24,1
2025-12-31,s0094,delivery,딜리버리,bhc치킨,브랜드,45.0,percent,49,3
2026-01-01,s0094,delivery,딜리버리,bhc치킨,브랜드,45.0,percent,29,2
2026-01-02,s0094,delivery,딜리버리,bhc치킨,브랜드,45.0,percent,42,2
2026-01-03,s0094,delivery,딜리버리,bhc치킨,브랜드,45.0,percent,52,3
2026-01-04,s0094,delivery,딜리버리,bhc치킨,브랜드,45.0,percent,62,2
2026-01-05,s0094,delivery,딜리버리,bhc치킨,브랜드,45.0,percent,38,2
2025-12-21,s0095,beauty,뷰티,아누아,브랜드,40.0,percent,105,8
2025-12-22,s0095,beauty,뷰티,아누아,브랜드,40.0,percent,35,2
2025-12-23,s0095,beauty,뷰티,아누아,브랜드,40.0,percent,72,4
2025-12-24,s0095,beauty,뷰티,아누아,브랜드,40.0,percent,60,5
2025-12-25,s0095,beauty,뷰티,아누아,브랜드,40.0,percent,34,2
2025-12-26,s0095,beauty,뷰티,아누아,브랜드,40.0,percent,66,3
2025-12-27,s0095,beauty,뷰티,아누아,브랜드,40.0,percent,65,4
2025-12-28,s0095,beauty,뷰티,아누아,브랜드,40.0,percent,92,7
2025-12-29,s0095,beauty,뷰티,아누아,브랜드,40.0,percent,78,4
2025-12-30,s0095,beauty,뷰티,아누아,브랜드,40.0,percent,50,4
2025-12-31,s0095,beauty,뷰티,아누아,브랜드,40.0,percent,35,3
2026-01-01,s0095,beauty,뷰티,아누아,브랜드,40.0,percent,38,2
2026-01-02,s0095,beauty,뷰티,아누아,브랜드,40.0,percent,33,2
2026-01-03,s0095,beauty,뷰티,아누아,브랜드,40.0,percent,40,2
2026-01-04,s0095,beauty,뷰티,아누아,브랜드,40.0,percent,44,2
2026-01-05,s0095,beauty,뷰티,아누아,브랜드,40.0,percent,30,2
2025-12-22,s0096,fashion,패션,ZARA,소상공인,55.0,percent,49,3
2025-12-23,s0096,fashion,패션,ZARA,소상공인,55.0,percent,104,5
2025-12-24,s0096,fashion,패션,ZARA,소상공인,55.0,percent,102,5
2025-12-25,s0096,fashion,패션,ZARA,소상공인,55.0,percent,89,5
2025-12-26,s0096,fashion,패션,ZARA,소상공인,55.0,percent,106,7
2025-12-27,s0096,fashion,패션,ZARA,소상공인,55.0,percent,149,8
2025-12-28,s0096,fashion,패션,ZARA,소상공인,55.0,percent,42,2
2025-12-29,s0096,fashion,패션,ZARA,소상공인,55.0,percent,85,5
2025-12-30,s0096,fashion,패션,ZARA,소상공인,55.0,percent,30,2
2025-12-31,s0096,fashion,패션,ZARA,소상공인,55.0,percent,43,3
2026-01-01,s0096,fashion,패션,ZARA,소상공인,55.0,percent,20,1
2025-12-23,s0097,living,리빙,Tempur,브랜드,20.0,percent,41,2
2025-12-24,s0097,living,리빙,Tempur,브랜드,20.0,percent,64,2
2025-12-25,s0097,living,리빙,Tempur,브랜드,20.0,percent,53,2
2025-12-26,s0097,living,리빙,Tempur,브랜드,20.0,percent,39,2
2025-12-27,s0097,living,리빙,Tempur,브랜드,20.0,percent,48,2
2025-12-28,s0097,living,리빙,Tempur,브랜드,20.0,percent,32,1
2025-12-29,s0097,living,리빙,Tempur,브랜드,20.0,percent,38,2
2025-12-30,s0097,living,리빙,Tempur,브랜드,20.0,percent,11,1
2025-12-31,s0097,living,리빙,Tempur,브랜드,20.0,percent,39,1
2026-01-01,s0097,living,리빙,Tempur,브랜드,20.0,percent,18,1
2026-01-02,s0097,living,리빙,Tempur,브랜드,20.0,percent,28,2
2025-12-24,s0098,food,푸드,Baskin Robbins,브랜드,70.0,percent,76,7
2025-12-25,s0098,food,푸드,Baskin Robbins,브랜드,70.0,percent,122,10
2025-12-26,s0098,food,푸드,Baskin Robbins,브랜드,70.0,percent,143,10
2025-12-27,s0098,food,푸드,Baskin Robbins,브랜드,70.0,percent,138,8
2025-12-28,s0098,food,푸드,Baskin Robbins,브랜드,70.0,percent,121,8
2025-12-29,s0098,food,푸드,Baskin Robbins,브랜드,70.0,percent,65,5
2025-12-30,s0098,food,푸드,Baskin Robbins,브랜드,70.0,percent,57,4
2025-12-31,s0098,food,푸드,Baskin Robbins,브랜드,70.0,percent,56,3
2026-01-01,s0098,food,푸드,Baskin Robbins,브랜드,70.0,percent,49,3
2026-01-02,s0098,food,푸드,Baskin Robbins,브랜드,70.0,percent,60,4
2026-01-03,s0098,food,푸드,Baskin Robbins,브랜드,70.0,percent,92,6
2026-01-04,s0098,food,푸드,Baskin Robbins,브랜드,70.0,percent,114,7
2026-01-05,s0098,food,푸드,Baskin Robbins,브랜드,70.0,percent,35,3
2026-01-06,s0098,food,푸드,Baskin Robbins,브랜드,70.0,percent,44,4
2026-01-07,s0098,food,푸드,Baskin Robbins,브랜드,70.0,percent,32,2
2025-12-24,s0099,delivery,딜리버리,땡겨요,브랜드,40.0,percent,62,2
2025-12-25,s0099,delivery,딜리버리,땡겨요,브랜드,40.0,percent,60,3
2025-12-26,s0099,delivery,딜리버리,땡겨요,브랜드,40.0,percent,76,5
2025-12-27,s0099,delivery,딜리버리,땡겨요,브랜드,40.0,percent,78,5
2025-12-28,s0099,delivery,딜리버리,땡겨요,브랜드,40.0,percent,62,3
2025-12-29,s0099,delivery,딜리버리,땡겨요,브랜드,40.0,percent,47,3
2025-12-30,s0099,delivery,딜리버리,땡겨요,브랜드,40.0,percent,26,2
2025-12-31,s0099,delivery,딜리버리,땡겨요,브랜드,40.0,percent,38,2
2026-01-01,s0099,delivery,딜리버리,땡겨요,브랜드,40.0,percent,46,3
2026-01-02,s0099,delivery,딜리버리,땡겨요,브랜드,40.0,percent,30,1
2026-01-03,s0099,delivery,딜리버리,땡겨요,브랜드,40.0,percent,25,1
2026-01-04,s0099,delivery,딜리버리,땡겨요,브랜드,40.0,percent,60,2
2026-01-05,s0099,delivery,딜리버리,땡겨요,브랜드,40.0,percent,20,1
2026-01-06,s0099,delivery,딜리버리,땡겨요,브랜드,40.0,percent,23,1
2026-01-07,s0099,delivery,딜리버리,땡겨요,브랜드,40.0,percent,37,2
2026-01-08,s0099,delivery,딜리버리,땡겨요,브랜드,40.0,percent,22,1
2026-01-09,s0099,delivery,딜리버리,땡겨요,브랜드,40.0,percent,50,3
2025-12-25,s0101,living,리빙,자주,브랜드,,bundle,48,2
2025-12-26,s0101,living,리빙,자주,브랜드,,bundle,47,2
2025-12-27,s0101,living,리빙,자주,브랜드,,bundle,43,2
2025-12-28,s0101,living,리빙,자주,브랜드,,bundle,42,2
2025-12-29,s0101,living,리빙,자주,브랜드,,bundle,42,2
2025-12-30,s0101,living,리빙,자주,브랜드,,bundle,25,1
2025-12-31,s0101,living,리빙,자주,브랜드,,bundle,42,1
2026-01-01,s0101,living,리빙,자주,브랜드,,bundle,29,2
2026-01-02,s0101,living,리빙,자주,브랜드,,bundle,35,2
2026-01-03,s0101,living,리빙,자주,브랜드,,bundle,28,1
2026-01-04,s0101,living,리빙,자주,브랜드,,bundle,51,3
2026-01-05,s0101,living,리빙,자주,브랜드,,bundle,31,1
2026-01-06,s0101,living,리빙,자주,브랜드,,bundle,28,1
2026-01-07,s0101,living,리빙,자주,브랜드,,bundle,21,1
2026-01-08,s0101,living,리빙,자주,브랜드,,bundle,15,1
2026-01-09,s0101,living,리빙,자주,브랜드,,bundle,30,1
2026-01-10,s0101,living,리빙,자주,브랜드,,bundle,39,1
2025-12-25,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,72,4
2025-12-26,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,71,4
2025-12-27,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,72,4
2025-12-28,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,41,1
2025-12-29,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,27,1
2025-12-30,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,20,1
2025-12-31,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,42,2
2026-01-01,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,57,2
2026-01-02,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,94,3
2026-01-03,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,40,2
2026-01-04,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,37,2
2026-01-05,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,22,1
2026-01-06,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,23,1
2026-01-07,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,16,1
2026-01-08,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,22,1
2026-01-09,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,21,1
2026-01-10,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,29,1
2026-01-11,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,23,1
2026-01-12,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,26,1
2026-01-13,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,25,1
2026-01-14,s0100,tech,테크,Xiaomi,브랜드,35.0,percent,24,1
2025-12-26,s0102,food,푸드,Tous les Jours,브랜드,50.0,percent,107,7
2025-12-27,s0102,food,푸드,Tous les Jours,브랜드,50.0,percent,89,7
2025-12-28,s0102,food,푸드,Tous les Jours,브랜드,50.0,percent,139,12
2025-12-29,s0102,food,푸드,Tous les Jours,브랜드,50.0,percent,71,5
2025-12-30,s0102,food,푸드,Tous les Jours,브랜드,50.0,percent,32,2
2025-12-31,s0102,food,푸드,Tous les Jours,브랜드,50.0,percent,61,5
2026-01-01,s0102,food,푸드,Tous les Jours,브랜드,50.0,percent,64,6
2026-01-02,s0102,food,푸드,Tous les Jours,브랜드,50.0,percent,38,3
2026-01-03,s0102,food,푸드,Tous les Jours,브랜드,50.0,percent,87,5
2026-01-04,s0102,food,푸드,Tous les Jours,브랜드,50.0,percent,39,3
2026-01-05,s0102,food,푸드,Tous les Jours,브랜드,50.0,percent,34,3
2026-01-06,s0102,food,푸드,Tous les Jours,브랜드,50.0,percent,25,2
2026-01-07,s0102,food,푸드,Tous les Jours,브랜드,50.0,percent,31,3
2026-01-08,s0102,food,푸드,Tous les Jours,브랜드,50.0,percent,29,2
2026-01-09,s0102,food,푸드,Tous les Jours,브랜드,50.0,percent,75,6
2026-01-10,s0102,food,푸드,Tous les Jours,브랜드,50.0,percent,56,5
2026-01-11,s0102,food,푸드,Tous les Jours,브랜드,50.0,percent,48,4
2025-12-28,s0103,food,푸드,이마트24,소상공인,55.0,percent,193,15
2025-12-29,s0103,food,푸드,이마트24,소상공인,55.0,percent,117,7
2025-12-30,s0103,food,푸드,이마트24,소상공인,55.0,percent,58,3
2025-12-31,s0103,food,푸드,이마트24,소상공인,55.0,percent,69,4
2026-01-01,s0103,food,푸드,이마트24,소상공인,55.0,percent,48,4
2026-01-02,s0103,food,푸드,이마트24,소상공인,55.0,percent,64,5
2026-01-03,s0103,food,푸드,이마트24,소상공인,55.0,percent,49,4
2026-01-04,s0103,food,푸드,이마트24,소상공인,55.0,percent,72,6
2026-01-05,s0103,food,푸드,이마트24,소상공인,55.0,percent,64,5
2026-01-06,s0103,food,푸드,이마트24,소상공인,55.0,percent,54,5
2026-01-07,s0103,food,푸드,이마트24,소상공인,55.0,percent,40,3
2026-01-08,s0103,food,푸드,이마트24,소상공인,55.0,percent,21,1
2026-01-09,s0103,food,푸드,이마트24,소상공인,55.0,percent,39,3
2026-01-10,s0103,food,푸드,이마트24,소상공인,55.0,percent,53,5
2026-01-11,s0103,food,푸드,이마트24,소상공인,55.0,percent,32,2
2026-01-12,s0103,food,푸드,이마트24,소상공인,55.0,percent,21,1
2026-01-13,s0103,food,푸드,이마트24,소상공인,55.0,percent,56,3
2026-01-14,s0103,food,푸드,이마트24,소상공인,55.0,percent,47,4
2026-01-15,s0103,food,푸드,이마트24,소상공인,55.0,percent,45,4
2026-01-16,s0103,food,푸드,이마트24,소상공인,55.0,percent,57,3
2026-01-17,s0103,food,푸드,이마트24,소상공인,55.0,percent,35,2
2026-01-18,s0103,food,푸드,이마트24,소상공인,55.0,percent,36,2
2026-01-19,s0103,food,푸드,이마트24,소상공인,55.0,percent,38,3
2026-01-20,s0103,food,푸드,이마트24,소상공인,55.0,percent,37,3
2026-01-21,s0103,food,푸드,이마트24,소상공인,55.0,percent,21,2
2026-01-22,s0103,food,푸드,이마트24,소상공인,55.0,percent,39,4
2025-12-28,s0104,living,리빙,롯데하이마트,소상공인,20.0,percent,59,2
2025-12-29,s0104,living,리빙,롯데하이마트,소상공인,20.0,percent,52,2
2025-12-30,s0104,living,리빙,롯데하이마트,소상공인,20.0,percent,35,1
2025-12-31,s0104,living,리빙,롯데하이마트,소상공인,20.0,percent,52,2
2026-01-01,s0104,living,리빙,롯데하이마트,소상공인,20.0,percent,25,1
2026-01-02,s0104,living,리빙,롯데하이마트,소상공인,20.0,percent,21,1
2026-01-03,s0104,living,리빙,롯데하이마트,소상공인,20.0,percent,59,3
2026-01-04,s0104,living,리빙,롯데하이마트,소상공인,20.0,percent,33,1
2026-01-05,s0104,living,리빙,롯데하이마트,소상공인,20.0,percent,20,1
2026-01-06,s0104,living,리빙,롯데하이마트,소상공인,20.0,percent,13,1
2026-01-07,s0104,living,리빙,롯데하이마트,소상공인,20.0,percent,16,1
2026-01-08,s0104,living,리빙,롯데하이마트,소상공인,20.0,percent,17,1
2026-01-09,s0104,living,리빙,롯데하이마트,소상공인,20.0,percent,15,1
2026-01-10,s0104,living,리빙,롯데하이마트,소상공인,20.0,percent,12,0
2026-01-11,s0104,living,리빙,롯데하이마트,소상공인,20.0,percent,20,1
2026-01-12,s0104,living,리빙,롯데하이마트,소상공인,20.0,percent,22,1
2025-12-30,s0105,living,리빙,일룸,브랜드,20.0,percent,76,3
2025-12-31,s0105,living,리빙,일룸,브랜드,20.0,percent,63,3
2026-01-01,s0105,living,리빙,일룸,브랜드,20.0,percent,59,2
2026-01-02,s0105,living,리빙,일룸,브랜드,20.0,percent,30,1
2026-01-03,s0105,living,리빙,일룸,브랜드,20.0,percent,51,2
2026-01-04,s0105,living,리빙,일룸,브랜드,20.0,percent,47,2
2026-01-05,s0105,living,리빙,일룸,브랜드,20.0,percent,32,1
2026-01-06,s0105,living,리빙,일룸,브랜드,20.0,percent,23,1
2026-01-07,s0105,living,리빙,일룸,브랜드,20.0,percent,25,1
2026-01-08,s0105,living,리빙,일룸,브랜드,20.0,percent,48,3
2026-01-09,s0105,living,리빙,일룸,브랜드,20.0,percent,39,2
2026-01-10,s0105,living,리빙,일룸,브랜드,20.0,percent,38,2
2026-01-11,s0105,living,리빙,일룸,브랜드,20.0,percent,36,2
2026-01-12,s0105,living,리빙,일룸,브랜드,20.0,percent,17,1
2026-01-13,s0105,living,리빙,일룸,브랜드,20.0,percent,24,1
2026-01-14,s0105,living,리빙,일룸,브랜드,20.0,percent,21,1
2026-01-15,s0105,living,리빙,일룸,브랜드,20.0,percent,28,1
2025-12-31,s0106,food,푸드,Domino's Pizza,브랜드,60.0,percent,89,8
2026-01-01,s0106,food,푸드,Domino's Pizza,브랜드,60.0,percent,135,8
2026-01-02,s0106,food,푸드,Domino's Pizza,브랜드,60.0,percent,97,8
2026-01-03,s0106,food,푸드,Domino's Pizza,브랜드,60.0,percent,149,13
2026-01-04,s0106,food,푸드,Domino's Pizza,브랜드,60.0,percent,104,10
2026-01-05,s0106,food,푸드,Domino's Pizza,브랜드,60.0,percent,64,6
2026-01-06,s0106,food,푸드,Domino's Pizza,브랜드,60.0,percent,50,3
2026-01-07,s0106,food,푸드,Domino's Pizza,브랜드,60.0,percent,54,3
2026-01-08,s0106,food,푸드,Domino's Pizza,브랜드,60.0,percent,47,3
2026-01-09,s0106,food,푸드,Domino's Pizza,브랜드,60.0,percent,57,3
2026-01-10,s0106,food,푸드,Domino's Pizza,브랜드,60.0,percent,85,5
2026-01-11,s0106,food,푸드,Domino's Pizza,브랜드,60.0,percent,36,3
2026-01-12,s0106,food,푸드,Domino's Pizza,브랜드,60.0,percent,59,5
2026-01-13,s0106,food,푸드,Domino's Pizza,브랜드,60.0,percent,55,4
2026-01-14,s0106,food,푸드,Domino's Pizza,브랜드,60.0,percent,41,3
2026-01-02,s0107,delivery,딜리버리,전주맛배달,브랜드,10.0,percent,73,4
2026-01-03,s0107,delivery,딜리버리,전주맛배달,브랜드,10.0,percent,50,3
2026-01-04,s0107,delivery,딜리버리,전주맛배달,브랜드,10.0,percent,65,4
2026-01-05,s0107,delivery,딜리버리,전주맛배달,브랜드,10.0,percent,27,1
2026-01-06,s0107,delivery,딜리버리,전주맛배달,브랜드,10.0,percent,12,1
2026-01-07,s0107,delivery,딜리버리,전주맛배달,브랜드,10.0,percent,46,2
2026-01-08,s0107,delivery,딜리버리,전주맛배달,브랜드,10.0,percent,20,1
2026-01-09,s0107,delivery,딜리버리,전주맛배달,브랜드,10.0,percent,32,2
2026-01-10,s0107,delivery,딜리버리,전주맛배달,브랜드,10.0,percent,39,2
2026-01-11,s0107,delivery,딜리버리,전주맛배달,브랜드,10.0,percent,38,2
2026-01-12,s0107,delivery,딜리버리,전주맛배달,브랜드,10.0,percent,23,1
2026-01-05,s0108,food,푸드,배스킨라빈스,브랜드,30.0,percent,97,8
2026-01-06,s0108,food,푸드,배스킨라빈스,브랜드,30.0,percent,65,6
2026-01-07,s0108,food,푸드,배스킨라빈스,브랜드,30.0,percent,39,3
2026-01-08,s0108,food,푸드,배스킨라빈스,브랜드,30.0,percent,61,3
2026-01-09,s0108,food,푸드,배스킨라빈스,브랜드,30.0,percent,83,7
2026-01-10,s0108,food,푸드,배스킨라빈스,브랜드,30.0,percent,51,5
2026-01-11,s0108,food,푸드,배스킨라빈스,브랜드,30.0,percent,67,6
2026-01-12,s0108,food,푸드,배스킨라빈스,브랜드,30.0,percent,80,7
2026-01-13,s0108,food,푸드,배스킨라빈스,브랜드,30.0,percent,36,2
2026-01-14,s0108,food,푸드,배스킨라빈스,브랜드,30.0,percent,38,3
2026-01-15,s0108,food,푸드,배스킨라빈스,브랜드,30.0,percent,23,2
2026-01-16,s0108,food,푸드,배스킨라빈스,브랜드,30.0,percent,31,3
2026-01-17,s0108,food,푸드,배스킨라빈스,브랜드,30.0,percent,40,3
2026-01-18,s0108,food,푸드,배스킨라빈스,브랜드,30.0,percent,58,4
2026-01-19,s0108,food,푸드,배스킨라빈스,브랜드,30.0,percent,25,2
2026-01-20,s0108,food,푸드,배스킨라빈스,브랜드,30.0,percent,16,1
2026-01-21,s0108,food,푸드,배스킨라빈스,브랜드,30.0,percent,38,3
2026-01-07,s0109,stay,스테이,Agoda,브랜드,30.0,percent,39,2
2026-01-08,s0109,stay,스테이,Agoda,브랜드,30.0,percent,27,1
2026-01-09,s0109,stay,스테이,Agoda,브랜드,30.0,percent,62,3
2026-01-10,s0109,stay,스테이,Agoda,브랜드,30.0,percent,44,2
2026-01-11,s0109,stay,스테이,Agoda,브랜드,30.0,percent,50,2
2026-01-12,s0109,stay,스테이,Agoda,브랜드,30.0,percent,16,0
2026-01-13,s0109,stay,스테이,Agoda,브랜드,30.0,percent,11,0
2026-01-14,s0109,stay,스테이,Agoda,브랜드,30.0,percent,25,1
2026-01-15,s0109,stay,스테이,Agoda,브랜드,30.0,percent,16,1
2026-01-16,s0109,stay,스테이,Agoda,브랜드,30.0,percent,29,1
2026-01-17,s0109,stay,스테이,Agoda,브랜드,30.0,percent,33,1
2026-01-18,s0109,stay,스테이,Agoda,브랜드,30.0,percent,29,1
2026-01-19,s0109,stay,스테이,Agoda,브랜드,30.0,percent,29,1
2026-01-20,s0109,stay,스테이,Agoda,브랜드,30.0,percent,50,2
2026-01-21,s0109,stay,스테이,Agoda,브랜드,30.0,percent,22,1
2026-01-10,s0110,stay,스테이,한화리조트,브랜드,30.0,percent,145,7
2026-01-11,s0110,stay,스테이,한화리조트,브랜드,30.0,percent,34,2
2026-01-12,s0110,stay,스테이,한화리조트,브랜드,30.0,percent,33,2
2026-01-13,s0110,stay,스테이,한화리조트,브랜드,30.0,percent,20,1
2026-01-14,s0110,stay,스테이,한화리조트,브랜드,30.0,percent,24,1
2026-01-15,s0110,stay,스테이,한화리조트,브랜드,30.0,percent,26,1
2026-01-16,s0110,stay,스테이,한화리조트,브랜드,30.0,percent,65,2
2026-01-17,s0110,stay,스테이,한화리조트,브랜드,30.0,percent,37,1
2026-01-18,s0110,stay,스테이,한화리조트,브랜드,30.0,percent,47,1
2026-01-19,s0110,stay,스테이,한화리조트,브랜드,30.0,percent,19,1
2026-01-20,s0110,stay,스테이,한화리조트,브랜드,30.0,percent,17,0
2026-01-21,s0110,stay,스테이,한화리조트,브랜드,30.0,percent,12,0
2026-01-22,s0110,stay,스테이,한화리조트,브랜드,30.0,percent,42,2
2026-01-23,s0110,stay,스테이,한화리조트,브랜드,30.0,percent,42,2
2026-01-24,s0110,stay,스테이,한화리조트,브랜드,30.0,percent,32,1
2026-01-25,s0110,stay,스테이,한화리조트,브랜드,30.0,percent,25,1
2026-01-11,s0111,delivery,딜리버리,배달의민족,브랜드,30.0,percent,96,4
2026-01-12,s0111,delivery,딜리버리,배달의민족,브랜드,30.0,percent,36,2
2026-01-13,s0111,delivery,딜리버리,배달의민족,브랜드,30.0,percent,56,4
2026-01-14,s0111,delivery,딜리버리,배달의민족,브랜드,30.0,percent,72,4
2026-01-15,s0111,delivery,딜리버리,배달의민족,브랜드,30.0,percent,70,4
2026-01-16,s0111,delivery,딜리버리,배달의민족,브랜드,30.0,percent,27,1
2026-01-17,s0111,delivery,딜리버리,배달의민족,브랜드,30.0,percent,75,4
2026-01-18,s0111,delivery,딜리버리,배달의민족,브랜드,30.0,percent,28,2
2026-01-19,s0111,delivery,딜리버리,배달의민족,브랜드,30.0,percent,14,1
2026-01-20,s0111,delivery,딜리버리,배달의민족,브랜드,30.0,percent,41,2
2026-01-21,s0111,delivery,딜리버리,배달의민족,브랜드,30.0,percent,24,1
2026-01-22,s0111,delivery,딜리버리,배달의민족,브랜드,30.0,percent,41,2
2026-01-23,s0111,delivery,딜리버리,배달의민족,브랜드,30.0,percent,47,2
2026-01-24,s0111,delivery,딜리버리,배달의민족,브랜드,30.0,percent,51,2
2026-01-25,s0111,delivery,딜리버리,배달의민족,브랜드,30.0,percent,37,1
2026-01-26,s0111,delivery,딜리버리,배달의민족,브랜드,30.0,percent,17,1
2026-01-11,s0112,tech,테크,로지텍,브랜드,,other,67,3
2026-01-12,s0112,tech,테크,로지텍,브랜드,,other,76,3
2026-01-13,s0112,tech,테크,로지텍,브랜드,,other,54,2
2026-01-14,s0112,tech,테크,로지텍,브랜드,,other,33,2
2026-01-15,s0112,tech,테크,로지텍,브랜드,,other,31,2
2026-01-16,s0112,tech,테크,로지텍,브랜드,,other,47,2
2026-01-17,s0112,tech,테크,로지텍,브랜드,,other,43,2
2026-01-18,s0112,tech,테크,로지텍,브랜드,,other,33,1
2026-01-19,s0112,tech,테크,로지텍,브랜드,,other,29,1
2026-01-20,s0112,tech,테크,로지텍,브랜드,,other,26,1
2026-01-21,s0112,tech,테크,로지텍,브랜드,,other,18,1
2026-01-12,s0113,stay,스테이,호텔스컴바인,소상공인,65.0,percent,65,3
2026-01-13,s0113,stay,스테이,호텔스컴바인,소상공인,65.0,percent,55,2
2026-01-14,s0113,stay,스테이,호텔스컴바인,소상공인,65.0,percent,43,1
2026-01-15,s0113,stay,스테이,호텔스컴바인,소상공인,65.0,percent,31,1
2026-01-16,s0113,stay,스테이,호텔스컴바인,소상공인,65.0,percent,40,1
2026-01-17,s0113,stay,스테이,호텔스컴바인,소상공인,65.0,percent,34,1
2026-01-18,s0113,stay,스테이,호텔스컴바인,소상공인,65.0,percent,47,2
2026-01-19,s0113,stay,스테이,호텔스컴바인,소상공인,65.0,percent,16,1
2026-01-20,s0113,stay,스테이,호텔스컴바인,소상공인,65.0,percent,43,2
2026-01-21,s0113,stay,스테이,호텔스컴바인,소상공인,65.0,percent,40,1
2026-01-22,s0113,stay,스테이,호텔스컴바인,소상공인,65.0,percent,30,2
2026-01-23,s0113,stay,스테이,호텔스컴바인,소상공인,65.0,percent,42,1
2026-01-24,s0113,stay,스테이,호텔스컴바인,소상공인,65.0,percent,47,2
2026-01-25,s0113,stay,스테이,호텔스컴바인,소상공인,65.0,percent,34,1
2026-01-26,s0113,stay,스테이,호텔스컴바인,소상공인,65.0,percent,21,1
2026-01-27,s0113,stay,스테이,호텔스컴바인,소상공인,65.0,percent,19,1
2026-01-13,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,118,11
2026-01-14,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,47,3
2026-01-15,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,43,2
2026-01-16,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,87,5
2026-01-17,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,89,6
2026-01-18,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,50,3
2026-01-19,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,44,2
2026-01-20,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,41,3
2026-01-21,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,21,1
2026-01-22,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,53,5
2026-01-23,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,49,3
2026-01-24,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,52,3
2026-01-25,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,51,3
2026-01-26,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,32,2
2026-01-27,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,26,1
2026-01-28,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,14,1
2026-01-29,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,31,2
2026-01-30,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,22,1
2026-01-31,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,82,4
2026-02-01,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,36,3
2026-02-02,s0114,popup,팝업,앤더슨벨,소상공인,,bundle,54,4
2026-01-14,s0115,food,푸드,Ediya Coffee,브랜드,20.0,percent,84,6
2026-01-15,s0115,food,푸드,Ediya Coffee,브랜드,20.0,percent,59,5
2026-01-16,s0115,food,푸드,Ediya Coffee,브랜드,20.0,percent,120,9
2026-01-17,s0115,food,푸드,Ediya Coffee,브랜드,20.0,percent,92,5
2026-01-18,s0115,food,푸드,Ediya Coffee,브랜드,20.0,percent,156,9
2026-01-19,s0115,food,푸드,Ediya Coffee,브랜드,20.0,percent,35,3
2026-01-20,s0115,food,푸드,Ediya Coffee,브랜드,20.0,percent,61,3
2026-01-21,s0115,food,푸드,Ediya Coffee,브랜드,20.0,percent,87,8
2026-01-22,s0115,food,푸드,Ediya Coffee,브랜드,20.0,percent,63,4
2026-01-23,s0115,food,푸드,Ediya Coffee,브랜드,20.0,percent,58,5
2026-01-24,s0115,food,푸드,Ediya Coffee,브랜드,20.0,percent,83,6
2026-01-25,s0115,food,푸드,Ediya Coffee,브랜드,20.0,percent,44,3
